count,pattern_len,text_len,dictionary_len,function,time[ns]
0,7,500,5,python_naive_search,42300
0,8,500,5,naive_search,111500
0,8,500,5,sundays_search,39300
0,8,500,5,kmp_search,52800
0,8,500,5,python_naive_search,41300
0,9,500,5,naive_search,108900
0,9,500,5,sundays_search,41200
0,9,500,5,kmp_search,61000
0,9,500,5,python_naive_search,42400
0,10,500,5,naive_search,108800
0,10,500,5,sundays_search,45000
0,10,500,5,kmp_search,60300
0,10,500,5,python_naive_search,42000
0,11,500,5,naive_search,109300
0,11,500,5,sundays_search,41800
0,11,500,5,kmp_search,54900
0,11,500,5,python_naive_search,42000
0,5,550,5,naive_search,119700
0,5,550,5,sundays_search,51800
0,5,550,5,kmp_search,58600
0,5,550,5,python_naive_search,46400
0,6,550,5,naive_search,121400
0,6,550,5,sundays_search,47300
0,6,550,5,kmp_search,63800
0,6,550,5,python_naive_search,64900
0,7,550,5,naive_search,120700
0,7,550,5,sundays_search,52100
0,7,550,5,kmp_search,64700
0,7,550,5,python_naive_search,47500
0,8,550,5,naive_search,119700
0,8,550,5,sundays_search,51900
0,8,550,5,kmp_search,68000
0,8,550,5,python_naive_search,45500
0,9,550,5,naive_search,118300
0,9,550,5,sundays_search,43200
0,9,550,5,kmp_search,65000
0,9,550,5,python_naive_search,46500
0,10,550,5,naive_search,120600
0,10,550,5,sundays_search,47500
0,10,550,5,kmp_search,66600
0,10,550,5,python_naive_search,45400
0,11,550,5,naive_search,119100
0,11,550,5,sundays_search,46900
0,11,550,5,kmp_search,65400
0,11,550,5,python_naive_search,45700
0,5,600,5,naive_search,129200
0,5,600,5,sundays_search,70200
0,5,600,5,kmp_search,69000
0,5,600,5,python_naive_search,51500
0,6,600,5,naive_search,130400
0,6,600,5,sundays_search,50900
0,6,600,5,kmp_search,70100
0,6,600,5,python_naive_search,52100
0,7,600,5,naive_search,130600
0,7,600,5,sundays_search,44300
0,7,600,5,kmp_search,69500
0,7,600,5,python_naive_search,49900
0,8,600,5,naive_search,128300
0,8,600,5,sundays_search,41900
0,8,600,5,kmp_search,71500
0,8,600,5,python_naive_search,49400
0,9,600,5,naive_search,130000
0,9,600,5,sundays_search,50200
0,9,600,5,kmp_search,64000
0,9,600,5,python_naive_search,50800
0,10,600,5,naive_search,130400
0,10,600,5,sundays_search,48900
0,10,600,5,kmp_search,80800
0,10,600,5,python_naive_search,50800
0,11,600,5,naive_search,131400
0,11,600,5,sundays_search,58000
0,11,600,5,kmp_search,73000
0,11,600,5,python_naive_search,48700
1,5,650,5,naive_search,142000
1,5,650,5,sundays_search,53000
1,5,650,5,kmp_search,76500
1,5,650,5,python_naive_search,56300
2,6,650,5,naive_search,143200
2,6,650,5,sundays_search,62900
2,6,650,5,kmp_search,81400
2,6,650,5,python_naive_search,55900
0,7,650,5,naive_search,136800
0,7,650,5,sundays_search,57500
0,7,650,5,kmp_search,76000
0,7,650,5,python_naive_search,55100
0,8,650,5,naive_search,141000
0,8,650,5,sundays_search,53900
0,8,650,5,kmp_search,71200
0,8,650,5,python_naive_search,52800
0,9,650,5,naive_search,140100
0,9,650,5,sundays_search,56600
0,9,650,5,kmp_search,77900
0,9,650,5,python_naive_search,67000
0,10,650,5,naive_search,143000
0,10,650,5,sundays_search,48100
0,10,650,5,kmp_search,79600
0,10,650,5,python_naive_search,54400
0,11,650,5,naive_search,136800
0,11,650,5,sundays_search,37400
0,11,650,5,kmp_search,76600
0,11,650,5,python_naive_search,54300
0,5,700,5,naive_search,149100
0,5,700,5,sundays_search,75900
0,5,700,5,kmp_search,81500
0,5,700,5,python_naive_search,60000
0,6,700,5,naive_search,154300
0,6,700,5,sundays_search,56700
0,6,700,5,kmp_search,78800
0,6,700,5,python_naive_search,58000
0,7,700,5,naive_search,149100
0,7,700,5,sundays_search,46600
0,7,700,5,kmp_search,78800
0,7,700,5,python_naive_search,61900
0,8,700,5,naive_search,151400
0,8,700,5,sundays_search,64300
0,8,700,5,kmp_search,79400
0,8,700,5,python_naive_search,58000
0,9,700,5,naive_search,152100
0,9,700,5,sundays_search,43700
0,9,700,5,kmp_search,81000
0,9,700,5,python_naive_search,59000
0,10,700,5,naive_search,149000
0,10,700,5,sundays_search,68300
0,10,700,5,kmp_search,80400
0,10,700,5,python_naive_search,58100
0,11,700,5,naive_search,176400
0,11,700,5,sundays_search,53600
0,11,700,5,kmp_search,83100
0,11,700,5,python_naive_search,57700
0,5,750,5,naive_search,159900
0,5,750,5,sundays_search,69900
0,5,750,5,kmp_search,85200
0,5,750,5,python_naive_search,63100
0,6,750,5,naive_search,159700
0,6,750,5,sundays_search,67900
0,6,750,5,kmp_search,85200
0,6,750,5,python_naive_search,64900
0,7,750,5,naive_search,160400
0,7,750,5,sundays_search,55500
0,7,750,5,kmp_search,87500
0,7,750,5,python_naive_search,63800
0,8,750,5,naive_search,163100
0,8,750,5,sundays_search,52700
0,8,750,5,kmp_search,77600
0,8,750,5,python_naive_search,62600
0,9,750,5,naive_search,163300
0,9,750,5,sundays_search,65800
0,9,750,5,kmp_search,78000
0,9,750,5,python_naive_search,63300
0,10,750,5,naive_search,166600
0,10,750,5,sundays_search,56900
0,10,750,5,kmp_search,80800
0,10,750,5,python_naive_search,60200
0,11,750,5,naive_search,163000
0,11,750,5,sundays_search,51900
0,11,750,5,kmp_search,88300
0,11,750,5,python_naive_search,64800
0,5,800,5,naive_search,174300
0,5,800,5,sundays_search,78800
0,5,800,5,kmp_search,91900
0,5,800,5,python_naive_search,68500
0,6,800,5,naive_search,178400
0,6,800,5,sundays_search,61800
0,6,800,5,kmp_search,96400
0,6,800,5,python_naive_search,67600
0,7,800,5,naive_search,172200
0,7,800,5,sundays_search,51100
0,7,800,5,kmp_search,93800
0,7,800,5,python_naive_search,85200
0,8,800,5,naive_search,169400
0,8,800,5,sundays_search,72300
0,8,800,5,kmp_search,89200
0,8,800,5,python_naive_search,66200
0,9,800,5,naive_search,172600
0,9,800,5,sundays_search,65500
0,9,800,5,kmp_search,91800
0,9,800,5,python_naive_search,66500
0,10,800,5,naive_search,171500
0,10,800,5,sundays_search,38500
0,10,800,5,kmp_search,90600
0,10,800,5,python_naive_search,69200
0,11,800,5,naive_search,173100
0,11,800,5,sundays_search,53000
0,11,800,5,kmp_search,93100
0,11,800,5,python_naive_search,66200
0,5,850,5,naive_search,192900
0,5,850,5,sundays_search,74600
0,5,850,5,kmp_search,97300
0,5,850,5,python_naive_search,71300
0,6,850,5,naive_search,184200
0,6,850,5,sundays_search,72500
0,6,850,5,kmp_search,98800
0,6,850,5,python_naive_search,73400
0,7,850,5,naive_search,185800
0,7,850,5,sundays_search,62300
0,7,850,5,kmp_search,98500
0,7,850,5,python_naive_search,70700
0,8,850,5,naive_search,188900
0,8,850,5,sundays_search,62300
0,8,850,5,kmp_search,99800
0,8,850,5,python_naive_search,68900
0,9,850,5,naive_search,184300
0,9,850,5,sundays_search,57500
0,9,850,5,kmp_search,98900
0,9,850,5,python_naive_search,71000
0,10,850,5,naive_search,185200
0,10,850,5,sundays_search,52100
0,10,850,5,kmp_search,87600
0,10,850,5,python_naive_search,69500
0,11,850,5,naive_search,186400
0,11,850,5,sundays_search,44700
0,11,850,5,kmp_search,90000
0,11,850,5,python_naive_search,70600
0,5,900,5,naive_search,198000
0,5,900,5,sundays_search,90100
0,5,900,5,kmp_search,105200
0,5,900,5,python_naive_search,74600
1,6,900,5,naive_search,193400
1,6,900,5,sundays_search,67300
1,6,900,5,kmp_search,102200
1,6,900,5,python_naive_search,77300
0,7,900,5,naive_search,190100
0,7,900,5,sundays_search,85000
0,7,900,5,kmp_search,102400
0,7,900,5,python_naive_search,76100
0,8,900,5,naive_search,200500
0,8,900,5,sundays_search,56100
0,8,900,5,kmp_search,104200
0,8,900,5,python_naive_search,75800
0,9,900,5,naive_search,199000
0,9,900,5,sundays_search,81800
0,9,900,5,kmp_search,108900
0,9,900,5,python_naive_search,75100
0,10,900,5,naive_search,196200
0,10,900,5,sundays_search,47600
0,10,900,5,kmp_search,93400
0,10,900,5,python_naive_search,73700
0,11,900,5,naive_search,197400
0,11,900,5,sundays_search,68300
0,11,900,5,kmp_search,106100
0,11,900,5,python_naive_search,73300
0,5,950,5,naive_search,210600
0,5,950,5,sundays_search,87000
0,5,950,5,kmp_search,96500
0,5,950,5,python_naive_search,80500
0,6,950,5,naive_search,203200
0,6,950,5,sundays_search,69100
0,6,950,5,kmp_search,98100
0,6,950,5,python_naive_search,81600
0,7,950,5,naive_search,204100
0,7,950,5,sundays_search,98600
0,7,950,5,kmp_search,108300
0,7,950,5,python_naive_search,80900
0,8,950,5,naive_search,207800
0,8,950,5,sundays_search,76000
0,8,950,5,kmp_search,110500
0,8,950,5,python_naive_search,77200
0,9,950,5,naive_search,205100
0,9,950,5,sundays_search,60400
0,9,950,5,kmp_search,112300
0,9,950,5,python_naive_search,79400
0,10,950,5,naive_search,208800
0,10,950,5,sundays_search,66100
0,10,950,5,kmp_search,110800
0,10,950,5,python_naive_search,78200
0,11,950,5,naive_search,205200
0,11,950,5,sundays_search,68900
0,11,950,5,kmp_search,99400
0,11,950,5,python_naive_search,79400
0,5,100,6,naive_search,20800
0,5,100,6,sundays_search,12300
0,5,100,6,kmp_search,12700
0,5,100,6,python_naive_search,10400
0,6,100,6,naive_search,20500
0,6,100,6,sundays_search,10900
0,6,100,6,kmp_search,12600
0,6,100,6,python_naive_search,10000
0,7,100,6,naive_search,20800
0,7,100,6,sundays_search,10200
0,7,100,6,kmp_search,13900
0,7,100,6,python_naive_search,10000
0,8,100,6,naive_search,20900
0,8,100,6,sundays_search,10100
0,8,100,6,kmp_search,20700
0,8,100,6,python_naive_search,10300
0,9,100,6,naive_search,20900
0,9,100,6,sundays_search,13500
0,9,100,6,kmp_search,14800
0,9,100,6,python_naive_search,9900
0,10,100,6,naive_search,20500
0,10,100,6,sundays_search,10400
0,10,100,6,kmp_search,13400
0,10,100,6,python_naive_search,9800
0,11,100,6,naive_search,20400
0,11,100,6,sundays_search,9900
0,11,100,6,kmp_search,16000
0,11,100,6,python_naive_search,9400
0,5,150,6,naive_search,31100
0,5,150,6,sundays_search,15300
0,5,150,6,kmp_search,19400
0,5,150,6,python_naive_search,13900
0,6,150,6,naive_search,30700
0,6,150,6,sundays_search,14600
0,6,150,6,kmp_search,17700
0,6,150,6,python_naive_search,14300
0,7,150,6,naive_search,31000
0,7,150,6,sundays_search,12200
0,7,150,6,kmp_search,20200
0,7,150,6,python_naive_search,13700
0,8,150,6,naive_search,29500
0,8,150,6,sundays_search,16300
0,8,150,6,kmp_search,19100
0,8,150,6,python_naive_search,13700
0,9,150,6,naive_search,31800
0,9,150,6,sundays_search,14900
0,9,150,6,kmp_search,20300
0,9,150,6,python_naive_search,14400
0,10,150,6,naive_search,30700
0,10,150,6,sundays_search,11500
0,10,150,6,kmp_search,19900
0,10,150,6,python_naive_search,13200
0,11,150,6,naive_search,30600
0,11,150,6,sundays_search,12100
0,11,150,6,kmp_search,19700
0,11,150,6,python_naive_search,13300
0,5,200,6,naive_search,38800
0,5,200,6,sundays_search,20500
0,5,200,6,kmp_search,23000
0,5,200,6,python_naive_search,18000
0,6,200,6,naive_search,42700
0,6,200,6,sundays_search,20600
0,6,200,6,kmp_search,23800
0,6,200,6,python_naive_search,17400
0,7,200,6,naive_search,41000
0,7,200,6,sundays_search,16700
0,7,200,6,kmp_search,24200
0,7,200,6,python_naive_search,17300
0,8,200,6,naive_search,40400
0,8,200,6,sundays_search,19800
0,8,200,6,kmp_search,23900
0,8,200,6,python_naive_search,17700
0,9,200,6,naive_search,40900
0,9,200,6,sundays_search,15400
0,9,200,6,kmp_search,26000
0,9,200,6,python_naive_search,17200
0,10,200,6,naive_search,41800
0,10,200,6,sundays_search,15100
0,10,200,6,kmp_search,25900
0,10,200,6,python_naive_search,17700
0,11,200,6,naive_search,40300
0,11,200,6,sundays_search,12900
0,11,200,6,kmp_search,25400
0,11,200,6,python_naive_search,17500
0,5,250,6,naive_search,51500
0,5,250,6,sundays_search,24800
0,5,250,6,kmp_search,29400
0,5,250,6,python_naive_search,21600
0,6,250,6,naive_search,49000
0,6,250,6,sundays_search,22000
0,6,250,6,kmp_search,30400
0,6,250,6,python_naive_search,21900
0,7,250,6,naive_search,51500
0,7,250,6,sundays_search,21300
0,7,250,6,kmp_search,29700
0,7,250,6,python_naive_search,22500
0,8,250,6,naive_search,49400
0,8,250,6,sundays_search,20800
0,8,250,6,kmp_search,28800
0,8,250,6,python_naive_search,20500
0,9,250,6,naive_search,52200
0,9,250,6,sundays_search,20800
0,9,250,6,kmp_search,30400
0,9,250,6,python_naive_search,21500
0,10,250,6,naive_search,51200
0,10,250,6,sundays_search,21700
0,10,250,6,kmp_search,30400
0,10,250,6,python_naive_search,21200
0,11,250,6,naive_search,51800
0,11,250,6,sundays_search,18600
0,11,250,6,kmp_search,30700
0,11,250,6,python_naive_search,21000
0,5,300,6,naive_search,64000
0,5,300,6,sundays_search,25200
0,5,300,6,kmp_search,34500
0,5,300,6,python_naive_search,25600
0,6,300,6,naive_search,61700
0,6,300,6,sundays_search,23600
0,6,300,6,kmp_search,35700
0,6,300,6,python_naive_search,26200
0,7,300,6,naive_search,62700
0,7,300,6,sundays_search,25000
0,7,300,6,kmp_search,38000
0,7,300,6,python_naive_search,25800
0,8,300,6,naive_search,61500
0,8,300,6,sundays_search,25600
0,8,300,6,kmp_search,36200
0,8,300,6,python_naive_search,25300
0,9,300,6,naive_search,62300
0,9,300,6,sundays_search,25500
0,9,300,6,kmp_search,35400
0,9,300,6,python_naive_search,26400
0,10,300,6,naive_search,65900
0,10,300,6,sundays_search,18300
0,10,300,6,kmp_search,36500
0,10,300,6,python_naive_search,25200
0,11,300,6,naive_search,62800
0,11,300,6,sundays_search,25600
0,11,300,6,kmp_search,37100
0,11,300,6,python_naive_search,25700
0,5,350,6,naive_search,74700
0,5,350,6,sundays_search,30000
0,5,350,6,kmp_search,38100
0,5,350,6,python_naive_search,31700
0,6,350,6,naive_search,69600
0,6,350,6,sundays_search,26900
0,6,350,6,kmp_search,38900
0,6,350,6,python_naive_search,31700
0,7,350,6,naive_search,71500
0,7,350,6,sundays_search,27300
0,7,350,6,kmp_search,40300
0,7,350,6,python_naive_search,31600
0,8,350,6,naive_search,70500
0,8,350,6,sundays_search,26500
0,8,350,6,kmp_search,40000
0,8,350,6,python_naive_search,31300
0,9,350,6,naive_search,75000
0,9,350,6,sundays_search,29800
0,9,350,6,kmp_search,42300
0,9,350,6,python_naive_search,31300
0,10,350,6,naive_search,74700
0,10,350,6,sundays_search,24300
0,10,350,6,kmp_search,42200
0,10,350,6,python_naive_search,30300
0,11,350,6,naive_search,73100
0,11,350,6,sundays_search,22800
0,11,350,6,kmp_search,40300
0,11,350,6,python_naive_search,30800
1,5,400,6,naive_search,84400
1,5,400,6,sundays_search,39900
1,5,400,6,kmp_search,42700
1,5,400,6,python_naive_search,34600
0,6,400,6,naive_search,81800
0,6,400,6,sundays_search,39900
0,6,400,6,kmp_search,46800
0,6,400,6,python_naive_search,33400
0,7,400,6,naive_search,84400
0,7,400,6,sundays_search,28900
0,7,400,6,kmp_search,45700
0,7,400,6,python_naive_search,33500
0,8,400,6,naive_search,82200
0,8,400,6,sundays_search,34300
0,8,400,6,kmp_search,46100
0,8,400,6,python_naive_search,33600
0,9,400,6,naive_search,86400
0,9,400,6,sundays_search,31000
0,9,400,6,kmp_search,44400
0,9,400,6,python_naive_search,33400
0,10,400,6,naive_search,84700
0,10,400,6,sundays_search,27600
0,10,400,6,kmp_search,42300
0,10,400,6,python_naive_search,51500
0,11,400,6,naive_search,85700
0,11,400,6,sundays_search,28600
0,11,400,6,kmp_search,47500
0,11,400,6,python_naive_search,33000
0,5,450,6,naive_search,96500
0,5,450,6,sundays_search,46200
0,5,450,6,kmp_search,53100
0,5,450,6,python_naive_search,38800
0,6,450,6,naive_search,94800
0,6,450,6,sundays_search,38700
0,6,450,6,kmp_search,51800
0,6,450,6,python_naive_search,38500
0,7,450,6,naive_search,93900
0,7,450,6,sundays_search,38900
0,7,450,6,kmp_search,53600
0,7,450,6,python_naive_search,38800
0,8,450,6,naive_search,93600
0,8,450,6,sundays_search,31300
0,8,450,6,kmp_search,46900
0,8,450,6,python_naive_search,37200
0,9,450,6,naive_search,98300
0,9,450,6,sundays_search,31300
0,9,450,6,kmp_search,53300
0,9,450,6,python_naive_search,39000
0,10,450,6,naive_search,97400
0,10,450,6,sundays_search,30200
0,10,450,6,kmp_search,52800
0,10,450,6,python_naive_search,36600
0,11,450,6,naive_search,98200
0,11,450,6,sundays_search,32700
0,11,450,6,kmp_search,48100
0,11,450,6,python_naive_search,40100
0,5,500,6,naive_search,105700
0,5,500,6,sundays_search,40700
0,5,500,6,kmp_search,58000
0,5,500,6,python_naive_search,43200
0,6,500,6,naive_search,104400
0,6,500,6,sundays_search,48100
0,6,500,6,kmp_search,58500
0,6,500,6,python_naive_search,41700
0,7,500,6,naive_search,105400
0,7,500,6,sundays_search,36400
0,7,500,6,kmp_search,58600
0,7,500,6,python_naive_search,42400
0,8,500,6,naive_search,105900
0,8,500,6,sundays_search,37000
0,8,500,6,kmp_search,61600
0,8,500,6,python_naive_search,41800
0,9,500,6,naive_search,106700
0,9,500,6,sundays_search,34100
0,9,500,6,kmp_search,57800
0,9,500,6,python_naive_search,41400
0,10,500,6,naive_search,108600
0,10,500,6,sundays_search,25800
0,10,500,6,kmp_search,61100
0,10,500,6,python_naive_search,41700
0,11,500,6,naive_search,107300
0,11,500,6,sundays_search,30100
0,11,500,6,kmp_search,59100
0,11,500,6,python_naive_search,42100
0,5,550,6,naive_search,116900
0,5,550,6,sundays_search,42400
0,5,550,6,kmp_search,57500
0,5,550,6,python_naive_search,45700
0,6,550,6,naive_search,115700
0,6,550,6,sundays_search,46100
0,6,550,6,kmp_search,62800
0,6,550,6,python_naive_search,46600
0,7,550,6,naive_search,115600
0,7,550,6,sundays_search,53800
0,7,550,6,kmp_search,63900
0,7,550,6,python_naive_search,46200
0,8,550,6,naive_search,115200
0,8,550,6,sundays_search,41600
0,8,550,6,kmp_search,65100
0,8,550,6,python_naive_search,46400
0,9,550,6,naive_search,119500
0,9,550,6,sundays_search,40200
0,9,550,6,kmp_search,58600
0,9,550,6,python_naive_search,47000
0,10,550,6,naive_search,117400
0,10,550,6,sundays_search,34500
0,10,550,6,kmp_search,62500
0,10,550,6,python_naive_search,44500
0,11,550,6,naive_search,138000
0,11,550,6,sundays_search,33500
0,11,550,6,kmp_search,64900
0,11,550,6,python_naive_search,46000
0,5,600,6,naive_search,122400
0,5,600,6,sundays_search,47200
0,5,600,6,kmp_search,67700
0,5,600,6,python_naive_search,53100
0,6,600,6,naive_search,127300
0,6,600,6,sundays_search,47500
0,6,600,6,kmp_search,67600
0,6,600,6,python_naive_search,50700
0,7,600,6,naive_search,127400
0,7,600,6,sundays_search,43400
0,7,600,6,kmp_search,65400
0,7,600,6,python_naive_search,50100
0,8,600,6,naive_search,125600
0,8,600,6,sundays_search,38400
0,8,600,6,kmp_search,69400
0,8,600,6,python_naive_search,49500
0,9,600,6,naive_search,129500
0,9,600,6,sundays_search,50800
0,9,600,6,kmp_search,68300
0,9,600,6,python_naive_search,49900
0,10,600,6,naive_search,130300
0,10,600,6,sundays_search,33300
0,10,600,6,kmp_search,71100
0,10,600,6,python_naive_search,50200
0,11,600,6,naive_search,128700
0,11,600,6,sundays_search,44400
0,11,600,6,kmp_search,62100
0,11,600,6,python_naive_search,50100
0,5,650,6,naive_search,140900
0,5,650,6,sundays_search,59000
0,5,650,6,kmp_search,74100
0,5,650,6,python_naive_search,55100
0,6,650,6,naive_search,156300
0,6,650,6,sundays_search,47100
0,6,650,6,kmp_search,74100
0,6,650,6,python_naive_search,56200
0,7,650,6,naive_search,137800
0,7,650,6,sundays_search,48200
0,7,650,6,kmp_search,74900
0,7,650,6,python_naive_search,55100
0,8,650,6,naive_search,138900
0,8,650,6,sundays_search,36600
0,8,650,6,kmp_search,74700
0,8,650,6,python_naive_search,54900
0,9,650,6,naive_search,142500
0,9,650,6,sundays_search,44100
0,9,650,6,kmp_search,70600
0,9,650,6,python_naive_search,55800
0,10,650,6,naive_search,142600
0,10,650,6,sundays_search,42600
0,10,650,6,kmp_search,75300
0,10,650,6,python_naive_search,53300
0,11,650,6,naive_search,144300
0,11,650,6,sundays_search,34700
0,11,650,6,kmp_search,70100
0,11,650,6,python_naive_search,55300
0,5,700,6,naive_search,147100
0,5,700,6,sundays_search,67300
0,5,700,6,kmp_search,81900
0,5,700,6,python_naive_search,58200
0,6,700,6,naive_search,148800
0,6,700,6,sundays_search,53100
0,6,700,6,kmp_search,79900
0,6,700,6,python_naive_search,57300
0,7,700,6,naive_search,155100
0,7,700,6,sundays_search,58300
0,7,700,6,kmp_search,74200
0,7,700,6,python_naive_search,58500
0,8,700,6,naive_search,149900
0,8,700,6,sundays_search,54700
0,8,700,6,kmp_search,81800
0,8,700,6,python_naive_search,62200
0,9,700,6,naive_search,153400
0,9,700,6,sundays_search,43100
0,9,700,6,kmp_search,81400
0,9,700,6,python_naive_search,59100
0,10,700,6,naive_search,152400
0,10,700,6,sundays_search,44000
0,10,700,6,kmp_search,73800
0,10,700,6,python_naive_search,57700
0,11,700,6,naive_search,153300
0,11,700,6,sundays_search,30300
0,11,700,6,kmp_search,79700
0,11,700,6,python_naive_search,57500
0,5,750,6,naive_search,162000
0,5,750,6,sundays_search,55800
0,5,750,6,kmp_search,84700
0,5,750,6,python_naive_search,64300
0,6,750,6,naive_search,159200
0,6,750,6,sundays_search,58600
0,6,750,6,kmp_search,83700
0,6,750,6,python_naive_search,64200
0,7,750,6,naive_search,160400
0,7,750,6,sundays_search,53900
0,7,750,6,kmp_search,86100
0,7,750,6,python_naive_search,61800
0,8,750,6,naive_search,158300
0,8,750,6,sundays_search,50900
0,8,750,6,kmp_search,85500
0,8,750,6,python_naive_search,60100
0,9,750,6,naive_search,165100
0,9,750,6,sundays_search,42200
0,9,750,6,kmp_search,88600
0,9,750,6,python_naive_search,63000
0,10,750,6,naive_search,165100
0,10,750,6,sundays_search,58100
0,10,750,6,kmp_search,86300
0,10,750,6,python_naive_search,62100
0,11,750,6,naive_search,166500
0,11,750,6,sundays_search,46800
0,11,750,6,kmp_search,77800
0,11,750,6,python_naive_search,63000
0,5,800,6,naive_search,169100
0,5,800,6,sundays_search,78400
0,5,800,6,kmp_search,91200
0,5,800,6,python_naive_search,67200
0,6,800,6,naive_search,169400
0,6,800,6,sundays_search,59200
0,6,800,6,kmp_search,91300
0,6,800,6,python_naive_search,65500
0,7,800,6,naive_search,174500
0,7,800,6,sundays_search,52700
0,7,800,6,kmp_search,91200
0,7,800,6,python_naive_search,66000
0,8,800,6,naive_search,164700
0,8,800,6,sundays_search,46400
0,8,800,6,kmp_search,90000
0,8,800,6,python_naive_search,66000
0,9,800,6,naive_search,182900
0,9,800,6,sundays_search,56300
0,9,800,6,kmp_search,93400
0,9,800,6,python_naive_search,66100
0,10,800,6,naive_search,177300
0,10,800,6,sundays_search,53300
0,10,800,6,kmp_search,90800
0,10,800,6,python_naive_search,67100
0,11,800,6,naive_search,169500
0,11,800,6,sundays_search,52800
0,11,800,6,kmp_search,84500
0,11,800,6,python_naive_search,65900
0,5,850,6,naive_search,186300
0,5,850,6,sundays_search,71100
0,5,850,6,kmp_search,98700
0,5,850,6,python_naive_search,70100
0,6,850,6,naive_search,182600
0,6,850,6,sundays_search,65800
0,6,850,6,kmp_search,97700
0,6,850,6,python_naive_search,71500
0,7,850,6,naive_search,182300
0,7,850,6,sundays_search,58900
0,7,850,6,kmp_search,98100
0,7,850,6,python_naive_search,70900
0,8,850,6,naive_search,184000
0,8,850,6,sundays_search,69400
0,8,850,6,kmp_search,98100
0,8,850,6,python_naive_search,69100
0,9,850,6,naive_search,186900
0,9,850,6,sundays_search,51700
0,9,850,6,kmp_search,88400
0,9,850,6,python_naive_search,71500
0,10,850,6,naive_search,182900
0,10,850,6,sundays_search,56400
0,10,850,6,kmp_search,95400
0,10,850,6,python_naive_search,68800
0,11,850,6,naive_search,183000
0,11,850,6,sundays_search,58400
0,11,850,6,kmp_search,99800
0,11,850,6,python_naive_search,70000
1,5,900,6,naive_search,193100
1,5,900,6,sundays_search,73400
1,5,900,6,kmp_search,88000
1,5,900,6,python_naive_search,75500
0,6,900,6,naive_search,194300
0,6,900,6,sundays_search,77200
0,6,900,6,kmp_search,102600
0,6,900,6,python_naive_search,75200
0,7,900,6,naive_search,199200
0,7,900,6,sundays_search,57400
0,7,900,6,kmp_search,97100
0,7,900,6,python_naive_search,75600
0,8,900,6,naive_search,190900
0,8,900,6,sundays_search,72100
0,8,900,6,kmp_search,103900
0,8,900,6,python_naive_search,74200
0,9,900,6,naive_search,196800
0,9,900,6,sundays_search,61600
0,9,900,6,kmp_search,103100
0,9,900,6,python_naive_search,75700
0,10,900,6,naive_search,195600
0,10,900,6,sundays_search,59400
0,10,900,6,kmp_search,100100
0,10,900,6,python_naive_search,75900
0,11,900,6,naive_search,192100
0,11,900,6,sundays_search,44300
0,11,900,6,kmp_search,102000
0,11,900,6,python_naive_search,72100
0,5,950,6,naive_search,205300
0,5,950,6,sundays_search,95800
0,5,950,6,kmp_search,108400
0,5,950,6,python_naive_search,79000
0,6,950,6,naive_search,207900
0,6,950,6,sundays_search,82500
0,6,950,6,kmp_search,107700
0,6,950,6,python_naive_search,81100
0,7,950,6,naive_search,202800
0,7,950,6,sundays_search,66200
0,7,950,6,kmp_search,98300
0,7,950,6,python_naive_search,78700
0,8,950,6,naive_search,200100
0,8,950,6,sundays_search,75100
0,8,950,6,kmp_search,109500
0,8,950,6,python_naive_search,77900
0,9,950,6,naive_search,213800
0,9,950,6,sundays_search,64200
0,9,950,6,kmp_search,112000
0,9,950,6,python_naive_search,77900
0,10,950,6,naive_search,206300
0,10,950,6,sundays_search,66900
0,10,950,6,kmp_search,98800
0,10,950,6,python_naive_search,76500
0,11,950,6,naive_search,210600
0,11,950,6,sundays_search,84500
0,11,950,6,kmp_search,107800
0,11,950,6,python_naive_search,78200
0,5,100,7,naive_search,21200
0,5,100,7,sundays_search,14300
0,5,100,7,kmp_search,14200
0,5,100,7,python_naive_search,10700
0,6,100,7,naive_search,21900
0,6,100,7,sundays_search,11800
0,6,100,7,kmp_search,15000
0,6,100,7,python_naive_search,10800
0,7,100,7,naive_search,21500
0,7,100,7,sundays_search,10400
0,7,100,7,kmp_search,14100
0,7,100,7,python_naive_search,10600
0,8,100,7,naive_search,20500
0,8,100,7,sundays_search,11200
0,8,100,7,kmp_search,14800
0,8,100,7,python_naive_search,10200
0,9,100,7,naive_search,20800
0,9,100,7,sundays_search,10500
0,9,100,7,kmp_search,14600
0,9,100,7,python_naive_search,10100
0,10,100,7,naive_search,19300
0,10,100,7,sundays_search,9400
0,10,100,7,kmp_search,13900
0,10,100,7,python_naive_search,9900
0,11,100,7,naive_search,19600
0,11,100,7,sundays_search,7900
0,11,100,7,kmp_search,13700
0,11,100,7,python_naive_search,9700
0,5,150,7,naive_search,30400
0,5,150,7,sundays_search,15600
0,5,150,7,kmp_search,17200
0,5,150,7,python_naive_search,14100
0,6,150,7,naive_search,30600
0,6,150,7,sundays_search,14900
0,6,150,7,kmp_search,19000
0,6,150,7,python_naive_search,14500
0,7,150,7,naive_search,31000
0,7,150,7,sundays_search,14100
0,7,150,7,kmp_search,19800
0,7,150,7,python_naive_search,14200
0,8,150,7,naive_search,31400
0,8,150,7,sundays_search,13400
0,8,150,7,kmp_search,20400
0,8,150,7,python_naive_search,13600
0,9,150,7,naive_search,30100
0,9,150,7,sundays_search,14200
0,9,150,7,kmp_search,20600
0,9,150,7,python_naive_search,14100
